user_id	finnish_bird_song_recognition_skill_level	birdwatching_activity_level	taxon_expertise
user131	3	3	MX.26277,MX.26280,MX.26287,MX.26289,MX.26291,MX.26299,MX.26300,MX.26427,MX.26419,MX.26429,MX.26435,MX.26442,MX.26415,MX.26388,MX.26394,MX.26364,MX.26360,MX.26366,MX.26373,MX.27058,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27048,MX.25844,MX.25859,MX.25860,MX.25861,MX.27903,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27342,MX.27364,MX.27381,MX.27214,MX.25836,MX.25837,MX.26164,MX.26094,MX.26043,MX.27459,MX.27553,MX.27556,MX.27597,MX.27559,MX.27562,MX.27527,MX.27610,MX.27613,MX.27605,MX.27689,MX.27699,MX.27649,MX.27665,MX.27666,MX.27674,MX.27634,MX.27619,MX.27620,MX.27622,MX.27626,MX.27628,MX.27855,MX.27850,MX.27853,MX.27730,MX.27731,MX.27782,MX.27774,MX.27777,MX.27748,MX.27750,MX.27753,MX.27759,MX.27797,MX.27801,MX.27802,MX.26472,MX.26488,MX.26727,MX.26597,MX.26639,MX.26647,MX.26530,MX.26701,MX.26704,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.30453,MX.26796,MX.26808,MX.26811,MX.36871,MX.32561,MX.32570,MX.37095,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32213,MX.32214,MX.32217,MX.32180,MX.32181,MX.32183,MX.36237,MX.36239,MX.36368,MX.36331,MX.36351,MX.36366,MX.36283,MX.36310,MX.36308,MX.36356,MX.36358,MX.36359,MX.36306,MX.36287,MX.35185,MX.35189,MX.35146,MX.35154,MX.35165,MX.35167,MX.35182,MX.34549,MX.34553,MX.34535,MX.34542,MX.34574,MX.34567,MX.32076,MX.32063,MX.32065,MX.33492,MX.33629,MX.33630,MX.33634,MX.33635,MX.33671,MX.33676,MX.33641,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33873,MX.33874,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33939,MX.33954,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.32625,MX.33989,MX.32801,MX.32819,MX.32821,MX.34021,MX.34029,MX.32895,MX.32949,MX.32966,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121,MX.26298
user132	2	3	MX.26277,MX.26280,MX.26427,MX.26419,MX.26435,MX.26440,MX.26442,MX.26366,MX.26373,MX.27152,MX.26928,MX.26926,MX.27911,MX.29172,MX.29324,MX.28715,MX.27381,MX.27214,MX.25836,MX.25837,MX.26164,MX.26094,MX.27459,MX.27527,MX.27610,MX.27613,MX.27634,MX.27620,MX.27622,MX.27626,MX.27628,MX.27774,MX.27748,MX.27750,MX.27753,MX.27759,MX.27797,MX.27801,MX.27802,MX.29008,MX.29011,MX.29038,MX.28998,MX.29003,MX.29004,MX.28965,MX.30333,MX.30504,MX.30428,MX.30443,MX.26811,MX.37122,MX.37135,MX.37142,MX.37178,MX.73566,MX.36573,MX.36589,MX.32214,MX.32183,MX.36237,MX.36239,MX.36331,MX.36366,MX.36283,MX.36308,MX.36306,MX.35146,MX.34574,MX.32065,MX.33676,MX.33641,MX.33646,MX.32132,MX.32120,MX.33873,MX.33874,MX.33934,MX.33935,MX.33936,MX.33937,MX.33954,MX.32608,MX.32696,MX.36817,MX.33989,MX.32801,MX.32819,MX.34021,MX.32949,MX.32966,MX.33106,MX.33117,MX.33118,MX.33119,MX.33650
user133	2	3	MX.28715,MX.27613,MX.27666,MX.30443,MX.37090,MX.73566,MX.36237,MX.36331,MX.36283,MX.34574,MX.34567,MX.33492,MX.33874,MX.32819,MX.34021,MX.33106,MX.33117,MX.32801,MX.33873
user134	3	3	MX.26277,MX.26280,MX.26287,MX.26289,MX.26291,MX.26298,MX.26299,MX.26300,MX.26419,MX.26435,MX.26440,MX.26442,MX.26366,MX.26373,MX.27058,MX.27152,MX.26921,MX.26928,MX.26926,MX.25860,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27364,MX.27381,MX.27214,MX.25837,MX.26164,MX.26094,MX.26043,MX.27459,MX.27610,MX.27613,MX.27699,MX.27649,MX.27665,MX.27666,MX.27674,MX.27634,MX.27620,MX.27622,MX.27626,MX.27628,MX.27774,MX.27777,MX.27748,MX.27750,MX.27759,MX.27797,MX.27801,MX.27802,MX.27830,MX.26701,MX.26704,MX.29011,MX.29038,MX.29068,MX.28998,MX.29003,MX.28965,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.29860,MX.37090,MX.37122,MX.37142,MX.37178,MX.73566,MX.36573,MX.36589,MX.32213,MX.32214,MX.32180,MX.32181,MX.32183,MX.36237,MX.36239,MX.36331,MX.36366,MX.36283,MX.36310,MX.36308,MX.73545,MX.36356,MX.36358,MX.36359,MX.36306,MX.36287,MX.35146,MX.35154,MX.35182,MX.34549,MX.34553,MX.34535,MX.34574,MX.34567,MX.32065,MX.33492,MX.33635,MX.33676,MX.33641,MX.33646,MX.33649,MX.33651,MX.32132,MX.33878,MX.33889,MX.33873,MX.33874,MX.34505,MX.33936,MX.33937,MX.33954,MX.32608,MX.34616,MX.32696,MX.36817,MX.33989,MX.32801,MX.32819,MX.34021,MX.32895,MX.32949,MX.32966,MX.33106,MX.33117,MX.33118,MX.33119,MX.26427
user135	1	3	MX.26280,MX.26427,MX.26419,MX.26373,MX.27152,MX.25859,MX.25860,MX.27911,MX.28715,MX.27276,MX.27328,MX.27214,MX.25837,MX.26094,MX.27459,MX.27527,MX.27613,MX.27649,MX.27666,MX.27620,MX.27797,MX.27801,MX.26647,MX.30333,MX.30504,MX.37090,MX.37122,MX.37178,MX.73566,MX.36589,MX.32213,MX.32214,MX.32183,MX.36237,MX.36366,MX.36283,MX.34567,MX.32065,MX.33676,MX.33641,MX.33646,MX.33651,MX.32132,MX.33878,MX.33873,MX.33874,MX.33934,MX.33954,MX.34616,MX.32696,MX.36817,MX.32819,MX.34021,MX.33106,MX.33117,MX.33119
user136	3	3	MX.26277,MX.26280,MX.26282,MX.26287,MX.26289,MX.26291,MX.26298,MX.26299,MX.26300,MX.26427,MX.26419,MX.26429,MX.26435,MX.26415,MX.26388,MX.26364,MX.26360,MX.26366,MX.26373,MX.27058,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27048,MX.25844,MX.25859,MX.25860,MX.25861,MX.27903,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27342,MX.27364,MX.27381,MX.27214,MX.25836,MX.25837,MX.26187,MX.26164,MX.26094,MX.27459,MX.27486,MX.27553,MX.27556,MX.27597,MX.27559,MX.27562,MX.27527,MX.27610,MX.27613,MX.27603,MX.27605,MX.27642,MX.27682,MX.27689,MX.27699,MX.27704,MX.27649,MX.27665,MX.27666,MX.27674,MX.27634,MX.27619,MX.27620,MX.27621,MX.27622,MX.27626,MX.27628,MX.27646,MX.27730,MX.27782,MX.27774,MX.27777,MX.27748,MX.27750,MX.27753,MX.27759,MX.27821,MX.27797,MX.27801,MX.27802,MX.27830,MX.26472,MX.26647,MX.26530,MX.26701,MX.26704,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.30453,MX.29860,MX.26811,MX.26828,MX.36871,MX.32561,MX.32570,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32204,MX.32207,MX.32213,MX.32214,MX.32217,MX.32221,MX.32180,MX.32181,MX.32182,MX.32183,MX.36237,MX.36239,MX.36368,MX.36331,MX.36351,MX.36366,MX.36283,MX.36309,MX.36310,MX.36308,MX.36356,MX.36358,MX.36359,MX.36306,MX.36242,MX.36287,MX.35185,MX.35189,MX.35145,MX.35146,MX.35154,MX.35165,MX.35167,MX.35169,MX.35182,MX.34549,MX.34553,MX.34532,MX.34535,MX.34542,MX.34574,MX.34567,MX.34517,MX.32033,MX.32076,MX.32063,MX.32065,MX.32056,MX.33492,MX.33629,MX.33630,MX.33634,MX.33635,MX.33671,MX.33676,MX.33641,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33887,MX.33889,MX.33873,MX.33874,MX.33879,MX.33890,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33939,MX.33954,MX.33952,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.32625,MX.33989,MX.32801,MX.32819,MX.32820,MX.32821,MX.32816,MX.34021,MX.34022,MX.34029,MX.32894,MX.32895,MX.32949,MX.32966,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121
user137	4	3	MX.26277,MX.26280,MX.26282,MX.26287,MX.26289,MX.26291,MX.26298,MX.26299,MX.26300,MX.26427,MX.26419,MX.26429,MX.26431,MX.26435,MX.26440,MX.26442,MX.26407,MX.26388,MX.26394,MX.26364,MX.26360,MX.26366,MX.26373,MX.26382,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27048,MX.25844,MX.25859,MX.25860,MX.25861,MX.27903,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27342,MX.27364,MX.27381,MX.27214,MX.25836,MX.25837,MX.25839,MX.26164,MX.26094,MX.26043,MX.27459,MX.27486,MX.27553,MX.27556,MX.27559,MX.27562,MX.27527,MX.27610,MX.27613,MX.27603,MX.27605,MX.27642,MX.27684,MX.27689,MX.27699,MX.27704,MX.27649,MX.27665,MX.27666,MX.27674,MX.27632,MX.27634,MX.27619,MX.27620,MX.27621,MX.27622,MX.27626,MX.27628,MX.27646,MX.27855,MX.27850,MX.27848,MX.27782,MX.27774,MX.27777,MX.27748,MX.27750,MX.27753,MX.27759,MX.27821,MX.27797,MX.27801,MX.27802,MX.27830,MX.26472,MX.26488,MX.26597,MX.26639,MX.26647,MX.26530,MX.26518,MX.26701,MX.26704,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.30453,MX.29860,MX.26796,MX.26808,MX.26811,MX.26828,MX.36871,MX.32561,MX.32570,MX.37095,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32204,MX.32207,MX.32213,MX.32214,MX.32217,MX.32221,MX.32180,MX.32181,MX.32182,MX.32183,MX.36237,MX.36239,MX.36368,MX.36331,MX.36351,MX.36366,MX.36283,MX.36309,MX.36310,MX.36308,MX.36356,MX.36358,MX.36359,MX.36306,MX.36242,MX.36287,MX.35185,MX.35189,MX.35145,MX.35146,MX.35154,MX.35165,MX.35167,MX.35169,MX.35182,MX.34549,MX.34553,MX.34532,MX.34535,MX.34542,MX.34574,MX.34575,MX.34567,MX.34517,MX.32033,MX.32076,MX.32063,MX.32065,MX.32056,MX.33492,MX.33629,MX.33630,MX.33634,MX.33635,MX.33671,MX.33676,MX.33641,MX.33644,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33887,MX.33889,MX.33873,MX.33874,MX.33879,MX.33890,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33939,MX.33954,MX.33952,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.32625,MX.33989,MX.32801,MX.32819,MX.32820,MX.32821,MX.32816,MX.34021,MX.34029,MX.32894,MX.32895,MX.32949,MX.32966,MX.33104,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121
user138	2	3	MX.26280,MX.25860,MX.27911,MX.28715,MX.25837,MX.27634,MX.27774,MX.30443,MX.37122,MX.37178,MX.73566,MX.36573,MX.36589,MX.32183,MX.34567,MX.33106,MX.33117,MX.33119
user139	2	3	MX.26277,MX.26280,MX.26427,MX.26419,MX.26435,MX.26388,MX.26360,MX.26366,MX.26373,MX.27058,MX.27152,MX.26931,MX.26921,MX.26928,MX.26926,MX.25859,MX.25860,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27342,MX.27381,MX.27214,MX.25836,MX.25837,MX.27553,MX.27527,MX.27610,MX.27613,MX.27603,MX.27689,MX.27704,MX.27649,MX.27665,MX.27666,MX.27674,MX.27634,MX.27622,MX.27626,MX.27628,MX.27774,MX.27777,MX.27801,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30443,MX.36871,MX.37090,MX.37122,MX.37135,MX.37142,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32213,MX.32214,MX.32183,MX.36237,MX.36239,MX.36331,MX.36366,MX.36283,MX.36308,MX.36358,MX.36306,MX.36287,MX.35146,MX.35182,MX.34549,MX.34553,MX.34535,MX.34574,MX.34567,MX.32063,MX.32065,MX.33492,MX.33629,MX.33630,MX.33634,MX.33641,MX.33646,MX.33650,MX.33651,MX.32163,MX.32132,MX.33878,MX.33873,MX.33874,MX.33890,MX.33891,MX.33934,MX.33935,MX.33936,MX.33937,MX.33954,MX.34586,MX.32696,MX.36817,MX.32625,MX.33989,MX.32819,MX.32821,MX.34021,MX.34029,MX.32895,MX.32966,MX.33104,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121
user140	3	3	MX.26277,MX.26280,MX.26427,MX.26419,MX.26373,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.25859,MX.27903,MX.27908,MX.27911,MX.29172,MX.29324,MX.28715,MX.27328,MX.27381,MX.27214,MX.25836,MX.25837,MX.26164,MX.26094,MX.27459,MX.27610,MX.27613,MX.27649,MX.27666,MX.27634,MX.27620,MX.27622,MX.27626,MX.27628,MX.27774,MX.27777,MX.27748,MX.27750,MX.27801,MX.26647,MX.29008,MX.29011,MX.29038,MX.29068,MX.28998,MX.29003,MX.28965,MX.30333,MX.30530,MX.30504,MX.30443,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.36573,MX.32213,MX.32214,MX.32183,MX.36237,MX.36239,MX.36331,MX.36366,MX.36283,MX.36310,MX.36306,MX.36287,MX.35146,MX.35182,MX.34549,MX.34553,MX.34535,MX.34574,MX.34567,MX.32065,MX.33492,MX.33676,MX.33646,MX.33878,MX.33873,MX.33874,MX.34505,MX.33954,MX.34616,MX.34586,MX.32696,MX.36817,MX.32801,MX.32819,MX.34021,MX.34029,MX.32895,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121
user141	3	3	MX.26277,MX.26280,MX.26287,MX.26289,MX.26290,MX.26291,MX.26298,MX.26299,MX.26300,MX.26427,MX.26419,MX.26429,MX.26431,MX.26435,MX.26442,MX.26388,MX.26394,MX.26360,MX.26366,MX.26373,MX.26382,MX.27058,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27048,MX.25859,MX.25860,MX.25861,MX.27903,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27342,MX.27381,MX.27214,MX.25836,MX.25837,MX.26187,MX.26164,MX.26094,MX.26043,MX.27459,MX.27553,MX.27556,MX.27597,MX.27559,MX.27562,MX.27527,MX.27610,MX.27613,MX.27603,MX.27605,MX.27699,MX.27704,MX.27710,MX.27649,MX.27665,MX.27666,MX.27674,MX.27632,MX.27634,MX.27620,MX.27621,MX.27622,MX.27626,MX.27628,MX.27774,MX.27777,MX.27748,MX.27750,MX.27797,MX.27801,MX.27802,MX.26488,MX.26727,MX.26639,MX.26647,MX.26530,MX.26701,MX.26704,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30443,MX.26796,MX.26808,MX.26811,MX.26828,MX.36871,MX.32561,MX.32570,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32213,MX.32214,MX.32217,MX.32180,MX.32183,MX.36237,MX.36239,MX.36368,MX.36331,MX.36351,MX.36366,MX.36283,MX.36309,MX.36310,MX.36308,MX.36359,MX.36306,MX.36287,MX.35185,MX.35189,MX.35146,MX.35154,MX.35165,MX.35167,MX.35182,MX.34549,MX.34553,MX.34532,MX.34535,MX.34542,MX.34574,MX.34567,MX.34517,MX.32063,MX.32065,MX.33492,MX.33629,MX.33630,MX.33634,MX.33676,MX.33641,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33889,MX.33873,MX.33874,MX.33890,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33954,MX.33952,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.32625,MX.33989,MX.32801,MX.32819,MX.32821,MX.32816,MX.34021,MX.34029,MX.32894,MX.32895,MX.32949,MX.32966,MX.33104,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121,MX.26415
user142	3	3	MX.26277,MX.26280,MX.26282,MX.26287,MX.26291,MX.26298,MX.26299,MX.26300,MX.26427,MX.26419,MX.26435,MX.26388,MX.26366,MX.27058,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27048,MX.25859,MX.25860,MX.27908,MX.27911,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27381,MX.27214,MX.25836,MX.25837,MX.26164,MX.26094,MX.27459,MX.27553,MX.27559,MX.27562,MX.27527,MX.27610,MX.27613,MX.27603,MX.27642,MX.27689,MX.27710,MX.27649,MX.27666,MX.27674,MX.27634,MX.27619,MX.27620,MX.27622,MX.27626,MX.27628,MX.27782,MX.27774,MX.27777,MX.27748,MX.27750,MX.27753,MX.27759,MX.27797,MX.27801,MX.27802,MX.26472,MX.26488,MX.26727,MX.26639,MX.26647,MX.26530,MX.26701,MX.26704,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.30453,MX.26796,MX.26808,MX.36871,MX.32561,MX.32570,MX.37095,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32213,MX.32214,MX.32180,MX.32182,MX.32183,MX.36237,MX.36239,MX.36331,MX.36366,MX.36283,MX.36308,MX.36356,MX.36358,MX.36306,MX.36287,MX.35185,MX.35189,MX.35146,MX.35154,MX.35167,MX.35182,MX.34549,MX.34553,MX.34535,MX.34542,MX.34574,MX.34567,MX.32063,MX.32065,MX.33630,MX.33634,MX.33635,MX.33676,MX.33641,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33873,MX.33874,MX.33890,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33939,MX.33954,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.32625,MX.33989,MX.32801,MX.32819,MX.32820,MX.32821,MX.32816,MX.34021,MX.32895,MX.32949,MX.32966,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121,MX.34517
user143	3	3	MX.26280,MX.26287,MX.26289,MX.26299,MX.26300,MX.26427,MX.26419,MX.26429,MX.26435,MX.26360,MX.26366,MX.26373,MX.27058,MX.26931,MX.26921,MX.26928,MX.26926,MX.25859,MX.27908,MX.27911,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27214,MX.25836,MX.25837,MX.26164,MX.27459,MX.27553,MX.27562,MX.27527,MX.27610,MX.27613,MX.27649,MX.27665,MX.27666,MX.27674,MX.27634,MX.27619,MX.27620,MX.27622,MX.27626,MX.27628,MX.27774,MX.27777,MX.27748,MX.27750,MX.27753,MX.27801,MX.26472,MX.26488,MX.26639,MX.26647,MX.26518,MX.26701,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.30453,MX.26796,MX.26811,MX.36871,MX.32561,MX.32570,MX.37095,MX.37090,MX.37122,MX.37135,MX.37142,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32213,MX.32214,MX.32180,MX.32183,MX.36237,MX.36239,MX.36331,MX.36351,MX.36366,MX.36283,MX.36308,MX.36356,MX.36358,MX.36359,MX.36306,MX.36287,MX.35189,MX.35146,MX.35154,MX.35167,MX.35182,MX.34549,MX.34553,MX.34535,MX.34574,MX.34567,MX.32063,MX.32065,MX.33630,MX.33634,MX.33676,MX.33641,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33889,MX.33873,MX.33874,MX.33890,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33954,MX.32608,MX.34616,MX.32696,MX.36817,MX.32625,MX.33989,MX.32801,MX.32819,MX.32821,MX.32816,MX.34021,MX.34029,MX.32895,MX.32949,MX.32966,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121
user144	1	3	MX.26928,MX.26926,MX.25837,MX.26164,MX.27527,MX.27613
user145	2	3	MX.26280,MX.26427,MX.26419,MX.27058,MX.27152,MX.26921,MX.26922,MX.26926,MX.25859,MX.25860,MX.27908,MX.27911,MX.29172,MX.29324,MX.28715,MX.27328,MX.27214,MX.25836,MX.25837,MX.26164,MX.27459,MX.27527,MX.27613,MX.27649,MX.27666,MX.27774,MX.27748,MX.27797,MX.29011,MX.29038,MX.29068,MX.28998,MX.29003,MX.29004,MX.28965,MX.30504,MX.30443,MX.36871,MX.37095,MX.37090,MX.37122,MX.37142,MX.37156,MX.37178,MX.73566,MX.32772,MX.32214,MX.36237,MX.36366,MX.36283,MX.34553,MX.34535,MX.34574,MX.34567,MX.32063,MX.32065,MX.33630,MX.33634,MX.33635,MX.33676,MX.33641,MX.33878,MX.33873,MX.33874,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33954,MX.32608,MX.32696,MX.32801,MX.32819,MX.34021,MX.33106,MX.33117
user146	2	3	MX.26280,MX.27058,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27214,MX.25837,MX.26164,MX.27459,MX.27553,MX.27527,MX.27610,MX.27613,MX.27649,MX.27666,MX.27634,MX.27620,MX.27622,MX.27626,MX.27628,MX.27748,MX.27750,MX.29011,MX.29038,MX.28998,MX.28965,MX.30333,MX.30530,MX.30504,MX.30428,MX.30443,MX.29860,MX.37095,MX.37090,MX.37135,MX.37142,MX.37178,MX.73566,MX.32772,MX.36573,MX.36589,MX.32214,MX.32183,MX.36237,MX.36368,MX.36331,MX.36366,MX.36283,MX.36310,MX.36308,MX.36356,MX.36358,MX.36359,MX.36306,MX.36242,MX.36287,MX.35185,MX.35189,MX.35146,MX.35154,MX.35165,MX.35167,MX.35182,MX.34549,MX.34553,MX.34532,MX.34535,MX.34542,MX.34574,MX.34567,MX.32063,MX.32065,MX.33492,MX.33630,MX.33634,MX.33635,MX.33671,MX.33676,MX.33641,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33887,MX.33889,MX.33873,MX.33874,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33939,MX.33954,MX.33952,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.33989,MX.32801,MX.32819,MX.32820,MX.32821,MX.32816,MX.34021,MX.34029,MX.32894,MX.32895,MX.32949,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121,MX.26299
user147	4	4	MX.26277,MX.26280,MX.26282,MX.26287,MX.26288,MX.26289,MX.26290,MX.26291,MX.26298,MX.26299,MX.26300,MX.26301,MX.26427,MX.26419,MX.26429,MX.26431,MX.26435,MX.26438,MX.26440,MX.26442,MX.26323,MX.26388,MX.26394,MX.26364,MX.26360,MX.26366,MX.26373,MX.26382,MX.27058,MX.27152,MX.26931,MX.26921,MX.26922,MX.26928,MX.26926,MX.27048,MX.25844,MX.25859,MX.25860,MX.25861,MX.27903,MX.27908,MX.27911,MX.27955,MX.27960,MX.29172,MX.29324,MX.28715,MX.27276,MX.27328,MX.27345,MX.27342,MX.27364,MX.27381,MX.27214,MX.25836,MX.25837,MX.26187,MX.26164,MX.26094,MX.27459,MX.27486,MX.27553,MX.27556,MX.27597,MX.27559,MX.27562,MX.27527,MX.27610,MX.27613,MX.27603,MX.27605,MX.27642,MX.27682,MX.27684,MX.27688,MX.27689,MX.27694,MX.27697,MX.27699,MX.27700,MX.27704,MX.27710,MX.27649,MX.27665,MX.27666,MX.27674,MX.27632,MX.27634,MX.27619,MX.27620,MX.27621,MX.27622,MX.27626,MX.27628,MX.27646,MX.27855,MX.27850,MX.27853,MX.27730,MX.27731,MX.27782,MX.27774,MX.27777,MX.27748,MX.27750,MX.27753,MX.27759,MX.27761,MX.73583,MX.27821,MX.27797,MX.27791,MX.27801,MX.27802,MX.27830,MX.26472,MX.26488,MX.26723,MX.26727,MX.26597,MX.26592,MX.26639,MX.26647,MX.26530,MX.26518,MX.26701,MX.26704,MX.29008,MX.29011,MX.29038,MX.29068,MX.29072,MX.28998,MX.29003,MX.29004,MX.28965,MX.30031,MX.30333,MX.30530,MX.30504,MX.30428,MX.30438,MX.30443,MX.30453,MX.29860,MX.26796,MX.26805,MX.26808,MX.26811,MX.26828,MX.36871,MX.32561,MX.32568,MX.32570,MX.37095,MX.37090,MX.37122,MX.37135,MX.37142,MX.37156,MX.37178,MX.73566,MX.32767,MX.32772,MX.36573,MX.36589,MX.32204,MX.32207,MX.32213,MX.32214,MX.32217,MX.32221,MX.32180,MX.32181,MX.32182,MX.32183,MX.36237,MX.36239,MX.36368,MX.36331,MX.36351,MX.36366,MX.36283,MX.36309,MX.36310,MX.36308,MX.73545,MX.36356,MX.36358,MX.36359,MX.36306,MX.36242,MX.36287,MX.35185,MX.35189,MX.35145,MX.35146,MX.35154,MX.35165,MX.35167,MX.35169,MX.35182,MX.34549,MX.34553,MX.34532,MX.34535,MX.34542,MX.34574,MX.34575,MX.34567,MX.34517,MX.32033,MX.32076,MX.32063,MX.32065,MX.32056,MX.33492,MX.33629,MX.33630,MX.33634,MX.33635,MX.33671,MX.33676,MX.33641,MX.33644,MX.33646,MX.33649,MX.33650,MX.33651,MX.32163,MX.32132,MX.32120,MX.33878,MX.33887,MX.33889,MX.33873,MX.33874,MX.33879,MX.33890,MX.33891,MX.34505,MX.33934,MX.33935,MX.33936,MX.33937,MX.33939,MX.33954,MX.33952,MX.32608,MX.34616,MX.34586,MX.32696,MX.36817,MX.36816,MX.32625,MX.33989,MX.32801,MX.32819,MX.32820,MX.32821,MX.32816,MX.34021,MX.34022,MX.34029,MX.32894,MX.32895,MX.32949,MX.32953,MX.200001,MX.32966,MX.33104,MX.33106,MX.33117,MX.33118,MX.33119,MX.33121
